Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,FindACopy,Database
"Where Car Is King, Smartphones May Cut Traffic","  [...]licensed cabdrivers in this city where the car remains king are facing their greatest competition in half a century, from new ride-sharing programs that use smartphone apps to connect drivers and passengers. Last month, city regulators sided with the cab companies and sent cease-and-desist orders to Lyft and two other companies offering ride-sharing services, Uber and Sidecar, ordering them to shut down immediately.",1399648276,Newspapers," Lovett, Ian
Ian
Ian Lovett
Lovett
Ian Lovett", NYTIAO," Department of Transportation-Los Angeles CA
926120 , Uber Inc
511210 , Lyft
511210"," Copyright New York Times Company Jul 13, 2013"," 3018243521 , 80413112 , 7818 , NYTIAO , NYT , 312673-20130713", News," Jul 13, 2013",0362-4331, English, English, A.9," New York, N.Y.","Jul 13, 2013",New York Times,2013,https://search.proquest.com/docview/1399648276?accountid=14496,,,, A.9,," Taxicabs , Transportation services , Software , Smartphones , Public safety , Los Angeles California",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Where+Car+Is+King%2C+Smartphones+May+Cut+Traffic%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-13&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Lovett%2C+Ian&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Foes of border bill focus on House; A powerful group against legalization targets GOP over immigration package.,"  [...]Beck says the group will mount a full-scale assault on the Republican-led House, where immigration reform is far less popular than in the Senate. The plan is likely to include another fax and phone blitz, and targeted TV ads in some districts encouraging supporters to speak out at town hall meetings, along with other lobbying efforts.",1399753081,Newspapers," Bennett, Brian
Brian
Brian Bennett
Bennett
Brian Bennett , Tanfani, Joseph
Joseph
Joseph Tanfani
Tanfani
Joseph Tanfani",,, (Copyright (c) 2013 Los Angeles Times)," 3018748281 , 80424882 , 7683 , ANGE , LATM130020777", News," Jul 14, 2013",0458-3035, English, English, A.1," Los Angeles, Calif.","Jul 14, 2013",Los Angeles Times,2013,https://search.proquest.com/docview/1399753081?accountid=14496,,,, A.1,," Aliens , Climate change , Immigration policy , United States--US",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Foes+of+border+bill+focus+on+House%3B+A+powerful+group+against+legalization+targets+GOP+over+immigration+package.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bennett%2C+Brian%3BTanfani%2C+Joseph&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Japanese Stocks, Trying To Return to High Gear","  Concerns over the Bank of Japan's commitment to so-called quantitative easing -- coupled with fears that the Federal Reserve in the United States would soon end its own bond-buying program -- helped push the country's stocks into yet another correction. [...]JP-Holdings, one of the largest operators of child care centers in Japan, would surely stand to benefit, he said. Since the start of the year, the shares have more than tripled in value.",1399753544,Newspapers," Lim, Paul J
Paul
Paul J Lim
Lim
J
Paul J. Lim", NYTIAO," Bank of Japan
521110"," Copyright New York Times Company Jul 14, 2013"," 3018753881 , 80424412 , 7818 , NYTIAO , NYT , 342726-20130714", Commentary," Jul 14, 2013",0362-4331, English, English, BU.6," New York, N.Y.","Jul 14, 2013",New York Times,2013,https://search.proquest.com/docview/1399753544?accountid=14496,,,, BU.6,," Yen , Investment policy , Exports , Stock prices , Economic growth , Gross Domestic Product--GDP , Equity funds , Japan , Abe, Shinzo",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Japanese+Stocks%2C+Trying+To+Return+to+High+Gear%3A+%5BMoney+and+Business%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=BU.6&amp;au=Lim%2C+Paul+J&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Why Abortion Is Not Like Other Issues,"  [...]abortion occupies a different place in the Republicans' continuing struggle about whether and how to modernize their party. Over time, rights -- suffrage for women and blacks, job opportunities for Irish, Jews, Latinos and other ethnic minorities, marriage for interracial and same-sex couples -- tend to expand in the United States.",1399753577,Newspapers," Leonhardt, David
David
David Leonhardt
Leonhardt
David Leonhardt", NYTIAO," Twitter Inc
519130 , Legislature-Texas
921120 , House of Representatives
921120 , Pew Research Center for the People & the Press
541720 , Republican Party
813940"," Copyright New York Times Company Jul 14, 2013"," 3018754391 , 80424412 , 7818 , NYTIAO , NYT , 342424-20130714", News," Jul 14, 2013",0362-4331, English, English, SR.4," New York, N.Y.","Jul 14, 2013",New York Times,2013,https://search.proquest.com/docview/1399753577?accountid=14496,,,, SR.4,," Abortion , Same sex marriage , Pro choice movement , Legislation , Civil rights , Public opinion , United States--US , Silver, Nate",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Why+Abortion+Is+Not+Like+Other+Issues%3A+%5BNews+Analysis%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=SR.4&amp;au=Leonhardt%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
The House's Immigration Dilemma,"  [...]the (quiet, for now) appeal of the second option, mentioned last week by The Washington Post's Ezra Klein and The Huffington Post's Jon Ward, in which the House would find a way to go along with a version of amnesty that either didn't include the promise of citizenship or made the path so long and arduous that few immigrants would take it.",1399753583,Newspapers," Douthat, Ross
Ross
Ross Douthat
Douthat
Ross Douthat", NYTIAO," Republican Party
813940 , Congress
921120"," Copyright New York Times Company Jul 14, 2013"," 3018754401 , 80424412 , 7818 , NYTIAO , NYT , 345369-20130714", Commentary," Jul 14, 2013",0362-4331, English, English, SR.11," New York, N.Y.","Jul 14, 2013",New York Times,2013,https://search.proquest.com/docview/1399753583?accountid=14496,,,, SR.11,," Aliens , Immigration policy , Citizenship , Wages & salaries , Political risk , United States--US , Boehner, John , Cantor, Eric",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+House%27s+Immigration+Dilemma%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=SR.11&amp;au=Douthat%2C+Ross&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"She Can Play That Game, Too","  [...]recently, those who studied the rise of hookup culture had generally assumed that it was driven by men, and that women were reluctant participants, more interested in romance than in casual sexual encounters.",1399753631,Newspapers," Taylor, Kate
Kate
Kate Taylor
Taylor
Kate Taylor", NYTIAO," University of Pennsylvania
611310"," Copyright New York Times Company Jul 14, 2013"," 3018754891 , 80424412 , 7818 , NYTIAO , NYT , 336688-20130714", Feature," Jul 14, 2013",0362-4331, English, English, ST.1," New York, N.Y.","Jul 14, 2013",New York Times,2013,https://search.proquest.com/docview/1399753631?accountid=14496,,,, ST.1,," Women , College students , Sexual behavior , United States--US , Rosin, Hanna",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=She+Can+Play+That+Game%2C+Too%3A+%5BStyle+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=ST.1&amp;au=Taylor%2C+Kate&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
125 Years at 1372 Dean,"  From farmland to society hub in the 19th century, to a home for middle-class black families after World War II, and now a destination for young professionals and investors, the northern section of Crown Heights has undergone significant changes over the past 125 years. Market-rate rentals now dominate along newly stylish Franklin Avenue (of the wine and cheese bars), while longtime West Indian and African-American renters are struggling to afford the neighborhood, causing resentment and distrust.",1399753659,Newspapers," Robbins, Liz
Liz
Liz Robbins
Robbins
Liz Robbins", NYTIAO,," Copyright New York Times Company Jul 14, 2013"," 3018755181 , 80424412 , 7818 , NYTIAO , NYT , 304646-20130714", Feature," Jul 14, 2013",0362-4331, English, English, MB.1," New York, N.Y.","Jul 14, 2013",New York Times,2013,https://search.proquest.com/docview/1399753659?accountid=14496,,,, MB.1,," Houses , Renovation & restoration , Relocation , Crown Heights-New York City NY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=125+Years+at+1372+Dean%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-14&amp;volume=&amp;issue=&amp;spage=MB.1&amp;au=Robbins%2C+Liz&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Hope for newest Afghan arrivals; A hospital funded by a Fresno group is at the forefront of efforts to care for mothers and their babies.,"  ""AMOR is helping all those that it touches understand that a healthy and educated mother raises responsible and caring children,"" said Ago Dermenjian, an attorney and board member in Fresno. The maternal mortality rate in 2010 was 460 per 100,000 live births, among the highest in the world, according to the World Health Organization.",1399881960,Newspapers," Zucchino, David
David
David Zucchino
Zucchino
David Zucchino",,, (Copyright (c) 2013 Los Angeles Times)," 3019146801 , 80434732 , 7683 , ANGE , LATM130020831", News," Jul 15, 2013",0458-3035, English, English, A.4," Los Angeles, Calif.","Jul 15, 2013",Los Angeles Times,2013,https://search.proquest.com/docview/1399881960?accountid=14496,,,, A.4,," Nonprofit organizations , Hospitals , Neonatal care , Afghanistan",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Hope+for+newest+Afghan+arrivals%3B+A+hospital+funded+by+a+Fresno+group+is+at+the+forefront+of+efforts+to+care+for+mothers+and+their+babies.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2013-07-15&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Zucchino%2C+David&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Legal Immigrants Seek Reward For Years of Following the Rules,"  [...]immigrants from some countries -- particularly China, India, Mexico and the Philippines -- can wait a decade or more to get their visas after approvals.",1400058075,Newspapers," Preston, Julia
Julia
Julia Preston
Preston
Julia Preston", NYTIAO,," Copyright New York Times Company Jul 16, 2013"," 3019918601 , 80455652 , 7818 , NYTIAO , NYT , 272094-20130716", News," Jul 16, 2013",0362-4331, English, English, A.1," New York, N.Y.","Jul 16, 2013",New York Times,2013,https://search.proquest.com/docview/1400058075?accountid=14496,,,, A.1,," Aliens , Immigration policy , Passports & visas , Bills , United States--US",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Legal+Immigrants+Seek+Reward+For+Years+of+Following+the+Rules%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Preston%2C+Julia&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Stalwart Citizens, Not Just Police Tactics, Deserve Credit as Crime Ebbs","  Blocks surrendered to the rubble of abandonment have been rebuilt with city dollars; teenage girls are having fewer children and are far less likely to turn to welfare; drug overdose deaths and prison populations have dropped sharply, and life expectancy and homeownership in these neighborhoods has risen sharply. At night I could hear the high pitched whine as, behind closed metal gates, Utica Avenue chop shops turned stolen cars into marketable parts.",1400058197,Newspapers," Powell, Michael
Michael
Michael Powell
Powell
Michael Powell", NYTIAO,," Copyright New York Times Company Jul 16, 2013"," 3019918191 , 80455652 , 7818 , NYTIAO , NYT , 382884-20130716", Commentary," Jul 16, 2013",0362-4331, English, English, A.15," New York, N.Y.","Jul 16, 2013",New York Times,2013,https://search.proquest.com/docview/1400058197?accountid=14496,,,, A.15,," Drug overdose , Murders & murder attempts , Shootings , Homeowners , Police , New York City New York , Kelly, Raymond W",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Stalwart+Citizens%2C+Not+Just+Police+Tactics%2C+Deserve+Credit+as+Crime+Ebbs%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-07-16&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Powell%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"'All-or-Nothing' on Immigration Devalues Traditions; letters in The Wall Street Journal House immigration bill, illegal immigrants, Senate, amnesty","  The crux of the argument in Rep. Cotton's op-ed is based on the mistaken premise that under the Senate immigration reform bill, after 10 years, the undocumented immigrant ""population will have declined to only eight million from today's 12 million,"" according to the Congressional Budget Office.",1400230293,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Congressional Budget Office--CBO
921120"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3020479211 , 80449222 , 117310 , WSJO , WSJOWSJO20130716000020130716e97g006sj", News," Jul 16, 2013",, English, English, n/a," New York, N.Y.","Jul 16, 2013",Wall Street Journal (Online),2013,https://search.proquest.com/docview/1400230293?accountid=14496,,,, n/a,," Aliens , Immigration policy , Bills , Border patrol , United States--US",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27All-or-Nothing%27+on+Immigration+Devalues+Traditions%3B+letters+in+The+Wall+Street+Journal+House+immigration+bill%2C+illegal+immigrants%2C+Senate%2C+amnesty&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2013-07-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
LETTERS,,1400306513,Newspapers,,,, (Copyright (c) 2013 Los Angeles Times)," 3020831671 , 80477742 , 7683 , ANGE , LATM130020967", News," Jul 17, 2013",0458-3035, English, English, A.14," Los Angeles, Calif.","Jul 17, 2013",Los Angeles Times,2013,https://search.proquest.com/docview/1400306513?accountid=14496,,,, A.14,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2013-07-17&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
'All-or-Nothing' on Immigration Devalues Traditions,"  The crux of the argument in Rep. Cotton's op-ed is based on the mistaken premise that under the Senate immigration reform bill, after 10 years, the undocumented immigrant ""population will have declined to only eight million from today's 12 million,"" according to the Congressional Budget Office.",1400379781,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Congressional Budget Office--CBO
921120"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3020887811 , 80478822 , 7510 , WSJ , DWJNJ000000020130717e97h00001", News," Jul 17, 2013",0099-9660, English, English, A.14," New York, N.Y.","Jul 17, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1400379781?accountid=14496,,,, A.14,," Aliens , Immigration policy , Bills , United States--US",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27All-or-Nothing%27+on+Immigration+Devalues+Traditions&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-07-17&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
