Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"Immigration Source Shifts to Asia From Mexico; In most states, arrivals from China or India outpace those from the U.S.'s southern neighbor",  Democrat Hillary Clinton wants to enact an immigration overhaul that would create a path to citizenship for some Americans here illegally and end rules requiring certain green card seekers to first leave the country.,1817116691,Newspapers," Adamy, Janet
Adamy
Janet
Janet Adamy; Paul Overberg , Overberg, Paul
Overberg
Paul , Adamy, Janet
Adamy
Janet
Janet Adamy , Overberg, Paul
Overberg
Paul
Paul Overberg",," Migration Policy Institute
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172663051 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160906ec9600dnp", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817116691?accountid=14496, n/a," Aliens , Immigration policy , Nominations , Censuses , Mexico , India , Virginia , Ohio , California , China , Illinois , United States--US , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Immigration+Source+Shifts+to+Asia+From+Mexico%3B+In+most+states%2C+arrivals+from+China+or+India+outpace+those+from+the+U.S.%27s+southern+neighbor&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Adamy%2C+Janet%3BOverberg%2C+Paul&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
U.S. Health Law Faces Critical Year; Obama administration aims to sign more healthy people this fall,"  [...]the administration is making a push in its final months to shore up the law by trying to sign up a group that is critical to the law's sustainability but has so far rejected insurance--healthy people. Since the main parts of the law went into effect in late 2013, the uninsured rate has dropped to historic lows, a fact confirmed by fresh figures from the Centers for Disease Control and Prevention on Wednesday.",1817200619,Newspapers," Radnofsky, Louise
Radnofsky
Louise
Louise Radnofsky; Stephanie Armour , Armour, Stephanie
Armour
Stephanie , Radnofsky, Louise
Radnofsky
Louise
Louise Radnofsky , Armour, Stephanie
Armour
Stephanie
Stephanie Armour",," Centers for Disease Control & Prevention--CDC
923120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172784411 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec97006sh", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817200619?accountid=14496, n/a," Subsidies , Insurance coverage , Insurance premiums , Group health insurance , Burwell, Sylvia Mathews",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Health+Law+Faces+Critical+Year%3B+Obama+administration+aims+to+sign+more+healthy+people+this+fall&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Radnofsky%2C+Louise%3BArmour%2C+Stephanie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Cuba Beckons, but U.S. Airlines and Passengers Face Hurdles; As regular flights get under way, carriers cope with incompatible technical systems and travelers will find most wireless devices and credit cards won't work",,1817337681,Newspapers," McCartney, Scott
McCartney
Scott
Scott McCartney , McCartney, Scott
McCartney
Scott
Scott McCartney",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172850061 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec970083q", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817337681?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Cuba+Beckons%2C+but+U.S.+Airlines+and+Passengers+Face+Hurdles%3B+As+regular+flights+get+under+way%2C+carriers+cope+with+incompatible+technical+systems+and+travelers+will+find+most+wireless+devices+and+credit+cards+won%27t+work&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=McCartney%2C+Scott&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Justice Department Inserts Untested Evidence in Immigration Case at Supreme Court; Move follows government apologizes for erroneous information provided in this manner,"  Later, on appeal to the Ninth U.S. Circuit Court of Appeals in San Francisco, the government sought to strengthen its case by inserting the statistics.",1817361117,Newspapers," Bravin, Jess
Bravin
Jess
Jess Bravin , Bravin, Jess
Bravin
Jess
Jess Bravin",," District Court-US
922110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4173027621 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec97009c5", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817361117?accountid=14496, n/a," Federal court decisions , Supreme Court decisions , Evidence , Immigration , Trials , Gershengorn, Ian",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Justice+Department+Inserts+Untested+Evidence+in+Immigration+Case+at+Supreme+Court%3B+Move+follows+government+apologizes+for+erroneous+information+provided+in+this+manner&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Bravin%2C+Jess&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Negative Rates Are Working (a Bit); Complaints about the European Central Bank are growing, but its policy is quietly helping the economy","  German savers, bond investors, bankers and an increasing number of economists are complaining that negative rates have pushed up savings and done nothing for corporate investment, while eviscerating pension plans. [...]the German two-year bond yield is trading more than 0.25 percentage point below the ECB's minus-0.4% policy rate.",1817376167,Newspapers," Mackintosh, James
Mackintosh
James
James Mackintosh , Mackintosh, James
Mackintosh
James
James Mackintosh",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4173062871 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec9700af6", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817376167?accountid=14496, n/a," Unemployment , Interest rates , Eurozone , United States--US , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Negative+Rates+Are+Working+%28a+Bit%29%3B+Complaints+about+the+European+Central+Bank+are+growing%2C+but+its+policy+is+quietly+helping+the+economy&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Mackintosh%2C+James&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Britain and France to construct 'Great Wall of Calais' to keep migrants from port (Posted 2016-09-07 18:55:00),"  Almost instantly, a pro-immigrant segment of the British government voiced concerns, saying the Calais wall could send the same message of exclusion commonly associated with the controversial proposal by Republican U.S. presidential nominee Donald Trump to build a wall between the United States and Mexico.",1823518195,Newspapers," McAuley, James
McAuley
James
James McAuley , McAuley, James
McAuley
James
James McAuley",,," (Copyright The Washington Post Company, Sep 7, 2016)"," 4195620261 , 107597852 , 7653 , TWP , WPXX201609072016090718550000BritainandFrancetoconstructGreatWallo", News," Sep 7, 2016",0190-8286, English, English,," Washington, D.C.","Sep 7, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823518195?accountid=14496, n/a," Refugees , United Kingdom--UK",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Britain+and+France+to+construct+%27Great+Wall+of+Calais%27+to+keep+migrants+from+port+%28Posted+2016-09-07+18%3A55%3A00%29%3A+Meanwhile%2C+Paris+gets+ready+to+welcome+migrants+in+a+new+urban+center.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=McAuley%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mexican finance minister steps down after helping arrange Trump visit (Posted 2016-09-07 15:15:17),  A steep drop in world oil prices has hurt the country and dampened enthusiasm for a bold plan to open up the country's crucial oil industry to foreign investment.,1823527543,Newspapers," Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Martinez, Gabriela
Martinez
Gabriela
Gabriela Martinez , Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Martinez, Gabriela
Martinez
Gabriela
Gabriela Martinez",,," (Copyright The Washington Post Company, Sep 7, 2016)"," 4195620341 , 107597852 , 7653 , TWP , WPXX201609072016090715151700Mexicanfinanceministerstepsdownafterh", News," Sep 7, 2016",0190-8286, English, English,," Washington, D.C.","Sep 7, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823527543?accountid=14496, n/a," Presidential elections , Candidates , Economic reform , Politics , Political campaigns , Political leadership , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mexican+finance+minister+steps+down+after+helping+arrange+Trump+visit+%28Posted+2016-09-07+15%3A15%3A17%29%3A+Mexicans+have+assailed+their+president+for+inviting+the+U.S.+candidate.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Partlow%2C+Joshua%3BMartinez%2C+Gabriela&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Beyer appears confident at first major campaign forum (Posted 2016-09-07 17:15:00),"  Gracia, who outlined generally liberal positions on universal health care, tax restructuring, campaign finance reform and other issues, said he would be an antidote to gridlocked national politics.",1823528133,Newspapers," Sullivan, Patricia
Sullivan
Patricia
Patricia Sullivan , Sullivan, Patricia
Sullivan
Patricia
Patricia Sullivan",," Congress
921120"," (Copyright The Washington Post Company, Sep 7, 2016)"," 4195620821 , 107597852 , 7653 , TWP , WPXX201609072016090717150000Beyerappearsconfidentatfirstmajorcamp", News," Sep 7, 2016",0190-8286, English, English,," Washington, D.C.","Sep 7, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823528133?accountid=14496, n/a," Health care policy , Health insurance , Congressional elections",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Beyer+appears+confident+at+first+major+campaign+forum+%28Posted+2016-09-07+17%3A15%3A00%29%3A+His+opponents%2C+Republican+Charles+Hernick+and+independent+Julio+Gracia%2C+jockeyed+for+attention+in+Arlington.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Sullivan%2C+Patricia&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mexican finance minister quits after Trump's visit,  A steep drop in world oil prices has hurt the country and dampened enthusiasm for a bold plan to open up the country's crucial oil industry to foreign investment.,1817483927,Newspapers," Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Martinez, Gabriela
Martinez
Gabriela
Gabriela Martinez , Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Martinez, Gabriela
Martinez
Gabriela
Gabriela Martinez",,," (Copyright The Washington Post Company, Sep 8, 2016)"," 4173578621 , 107630122 , 7653 , TWP , WPXXWP20160908MexicanfinanceministerquitsafterTrumpsvic3f51c6c", News," Sep 8, 2016",0190-8286, English, English, A.10," Washington, D.C.","Sep 8, 2016",The Washington Post,2016,https://search.proquest.com/docview/1817483927?accountid=14496, A.10," Presidential elections , Candidates , Economic reform , Politics , Political campaigns , Political leadership , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mexican+finance+minister+quits+after+Trump%27s+visit&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-08&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Partlow%2C+Joshua%3BMartinez%2C+Gabriela&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Amid debate over walls to block migrants, concrete plans emerge in Calais","  A pro-immigrant segment of the British government almost instantly voiced concerns, saying the Calais wall could send the same message of exclusion commonly associated with the controversial proposal by U.S. presidential nominee Donald Trump to build a wall between the United States and Mexico.",1817483980,Newspapers," McAuley, James
McAuley
James
James McAuley , McAuley, James
McAuley
James
James McAuley",,," (Copyright The Washington Post Company, Sep 8, 2016)"," 4173578661 , 107630122 , 7653 , TWP , WPXXWP20160908Amiddebateoverwallstoblockmigrantsconcreb921b2c4", News," Sep 8, 2016",0190-8286, English, English, A.8," Washington, D.C.","Sep 8, 2016",The Washington Post,2016,https://search.proquest.com/docview/1817483980?accountid=14496, A.8," Refugees , United Kingdom--UK", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Amid+debate+over+walls+to+block+migrants%2C+concrete+plans+emerge+in+Calais&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-08&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=McAuley%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Despite campaigns' rhetoric, majority of Americans polled favor globalization","  Republican Donald Trump has upended his party's standard rhetoric by coming out strongly against international trade agreements, while Democrat Hillary Clinton has more subtly distanced herself from the 12-nation Trans-Pacific Partnership (TPP), a deal intended to be President Obama's free-trade legacy.",1817484012,Newspapers," Taylor, Adam
Taylor
Adam
Adam Taylor , Taylor, Adam
Taylor
Adam
Adam Taylor",,," (Copyright The Washington Post Company, Sep 8, 2016)"," 4173578691 , 107630122 , 7653 , TWP , WPXXWP20160908DespitecampaignsrhetoricmajorityofAmericc6f3b8be", News," Sep 8, 2016",0190-8286, English, English, A.7," Washington, D.C.","Sep 8, 2016",The Washington Post,2016,https://search.proquest.com/docview/1817484012?accountid=14496, A.7," Presidential elections , International trade , Free trade , Globalization , Councils , Rhetoric , Negative campaigning , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Despite+campaigns%27+rhetoric%2C+majority+of+Americans+polled+favor+globalization&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-08&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Taylor%2C+Adam&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
