Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Hollande says he won't run again to be French president,"  Hollande's decision opens the field for a leftist candidate to square off against Francois Fillon, who won both rounds of France's conservative primaries last week, and Marine Le Pen, the outspoken leader of France's far-right National Front party who has been steadily rising in the polls.",1845087396,Newspapers," McAuley, James
McAuley
James
James McAuley , McAuley, James
McAuley
James
James McAuley",,," (Copyright The Washington Post Company, Dec 2, 2016)"," 4267294701 , 109389992 , 7653 , TWP , WPXXWP20161202HollandesayshewontrunagaintobeFrenchpresa36d452c", News," Dec 2, 2016",0190-8286, English, English, A.12," Washington, D.C.","Dec 2, 2016",The Washington Post,2016,https://search.proquest.com/docview/1845087396?accountid=14496, A.12," Candidates , Presidential elections , France", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Hollande+says+he+won%27t+run+again+to+be+French+president&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=McAuley%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"The election is over, but the Trump rallies continue","  While many presidents-elect before him have used the weeks between Election Day and Inauguration Day to promote policy ideas and reach out to Americans who voted for someone else, Trump fired up his base. After George W. Bush was first elected in 2000, he held a series of roundtable discussions that focused on themes of his campaign, such as tax cuts, education reform and faith-based initiatives.",1845087597,Newspapers," Johnson, Jenna
Johnson
Jenna
Jenna Johnson , Wagner, John
Wagner
John
John Wagner , Johnson, Jenna
Johnson
Jenna
Jenna Johnson , Wagner, John
Wagner
John
John Wagner",,," (Copyright The Washington Post Company, Dec 2, 2016)"," 4267294311 , 109389992 , 7653 , TWP , WPXXWP20161202TheelectionisoverbuttheTrumpralliesconti00e25946", News," Dec 2, 2016",0190-8286, English, English, A.5," Washington, D.C.","Dec 2, 2016",The Washington Post,2016,https://search.proquest.com/docview/1845087597?accountid=14496, A.5," Presidential elections , Political campaigns , Ohio", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+election+is+over%2C+but+the+Trump+rallies+continue&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Johnson%2C+Jenna%3BWagner%2C+John&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
An apt metaphor for Faith,"  In a nice directorial choice, the action plays out on a modest set (kitchen, university lab) that divides the audience into two segments, allowing theatergoers, in a sense, to share the characters' experience of self-consciousness, exposure and division.",1845087622,Newspapers," Wren, Celia
Wren
Celia
Celia Wren , Wren, Celia
Wren
Celia
Celia Wren",,," (Copyright The Washington Post Company, Dec 2, 2016)"," 4267294801 , 109389992 , 7653 , TWP , WPXXWP20161202AnaptmetaphorforFaithe152c56e", News," Dec 2, 2016",0190-8286, English, English, T.23," Washington, D.C.","Dec 2, 2016",The Washington Post,2016,https://search.proquest.com/docview/1845087622?accountid=14496, T.23," Theater , Actors , Afghanistan , Australia", MG,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=An+apt+metaphor+for+Faith&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=T.23&amp;au=Wren%2C+Celia&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
AT THE MOVIES; CAPSULE MOVIE REVIEWS | DOCUMENTARIES; Chilling look at prison,"  Given unprecedented access to the supermax facility, director Kristi Jacobson shines a spotlight on a troublingly murky corner of the criminal justice system -- one in which prison officials, not the courts, determine the necessity for and the duration of long-term segregation.",1845127792,Newspapers," Rechtshaffen, Michael
Rechtshaffen
Michael
Michael Rechtshaffen , Abele, Robert
Abele
Robert
Robert Abele , Goldstein, Gary
Goldstein
Gary
Gary Goldstein , Rechtshaffen, Michael
Rechtshaffen
Michael
Michael Rechtshaffen , Abele, Robert
Abele
Robert
Robert Abele , Goldstein, Gary
Goldstein
Gary
Gary Goldstein",,, (Copyright (c) 2016 Los Angeles Times)," 4267321841 , 109390782 , 7683 , ANGE , LATM2016120232322", General Information," Dec 2, 2016",0458-3035, English, English, E.13," Los Angeles, Calif.","Dec 2, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1845127792?accountid=14496, E.13," Peace , Prisoners , Prisons , Motion picture directors & producers , Documentary films , International agreements", Movie review,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=AT+THE+MOVIES%3B+CAPSULE+MOVIE+REVIEWS+%7C+DOCUMENTARIES%3B+Chilling+look+at+prison&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=E.13&amp;au=Rechtshaffen%2C+Michael%3BAbele%2C+Robert%3BGoldstein%2C+Gary&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Brown chooses Becerra as atty. general; L.A. congressman, a surprise pick to replace Harris, would be the first Latino to hold the state post.","  In a move that suggests a sharp battle to come with the administration of President-elect Donald Trump and upends conventional wisdom about who will emerge as the next generation of statewide elected officials, Gov. Jerry Brown picked House Democratic Caucus Chairman Xavier Becerra (D-Los Angeles) on Thursday to be California's next attorney general.",1845127901,Newspapers," Wire, Sarah D
Wire
D
Sarah
Sarah D. Wire , Wire, Sarah D
Wire
D
Sarah
Sarah D. Wire",," Senate
921120 , Congress
921120", (Copyright (c) 2016 Los Angeles Times)," 4267321601 , 109390782 , 7683 , ANGE , LATM2016120232347", News," Dec 2, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Dec 2, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1845127901?accountid=14496, A.1," Attorneys general , Politics , Governors , California"," Lead story , Appointment , BECERRA, XAVIER , BROWN, EDMUND G JR (JERRY) , CALIFORNIA ATTORNEY GENERAL , POLITICAL APPOINTMENTS , HISPANICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Brown+chooses+Becerra+as+atty.+general%3B+L.A.+congressman%2C+a+surprise+pick+to+replace+Harris%2C+would+be+the+first+Latino+to+hold+the+state+post.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Wire%2C+Sarah+D&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Feds back use of private prisons; Homeland Security panel says the U.S. should continue to detain immigrants at for-profit facilities.,"  Immigration authorities should continue holding people accused of immigration violations in for-profit prisons despite complaints about safety and other problems, a Department of Homeland Security review panel has concluded after examining the issue. Both companies saw their stocks tank in August after the Justice Department announced plans to phase out its use of private prisons.",1845128032,Newspapers," Bennett, Brian
Bennett
Brian
Brian Bennett , Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani , Bennett, Brian
Bennett
Brian
Brian Bennett , Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani",," GEO Group Inc
922140
561210
561612", (Copyright (c) 2016 Los Angeles Times)," 4267321471 , 109390782 , 7683 , ANGE , LATM2016120232361", News," Dec 2, 2016",0458-3035, English, English, C.1," Los Angeles, Calif.","Dec 2, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1845128032?accountid=14496, C.1," Deportation , Immigration policy , Political campaigns , National security , Prisons , Councils"," DEPARTMENT OF HOMELAND SECURITY (U.S.) , IMMIGRANTS , DETENTION CENTERS , PRIVATIZATION , CORRECTIONS CORPORATION OF AMERICA",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Feds+back+use+of+private+prisons%3B+Homeland+Security+panel+says+the+U.S.+should+continue+to+detain+immigrants+at+for-profit+facilities.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Bennett%2C+Brian%3BTanfani%2C+Joseph&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Garcetti aims for balance with Trump,"  According to Los Angeles school board President Steve Zimmer, about one-fourth of L.A. Unified's 600,000 students are in the country without legal permission or have a family member with that status. Among other things, the groups want city and county funding for legal representation for immigrants in deportation proceedings, and stronger assurances the Sheriff's Department and Los Angeles Police Department won't work with Immigration and Customs Enforcement to crack down on immigrants.",1845128102,Newspapers," Smith, Dakota
Smith
Dakota
Dakota Smith , Smith, Dakota
Smith
Dakota
Dakota Smith",,, (Copyright (c) 2016 Los Angeles Times)," 4267321711 , 109390782 , 7683 , ANGE , LATM2016120232336", News," Dec 2, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Dec 2, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1845128102?accountid=14496, A.1," Immigration , Aliens , Politics , Cities , New York , Los Angeles California"," GARCETTI, ERIC , TRUMP, DONALD J , LOS ANGELES , IMMIGRANTS , INFRASTRUCTURE , ECONOMY , FEDERAL AID , PRESIDENTIAL ELECTIONS (2016) , REPUBLICAN PARTY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Garcetti+aims+for+balance+with+Trump&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Smith%2C+Dakota&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Trump heaps praise on Pakistan leader in call; He gushes about the country as a 'fantastic place of fantastic people,' raising eyebrows in India.",  The report of a telephone call between Donald Trump and Pakistani Prime Minister Nawaz Sharif was more interesting than that.,1845128106,Newspapers," Bengali, Shashank
Bengali
Shashank
Shashank Bengali , Aoun Sahi
Aoun Sahi , Bengali, Shashank
Bengali
Shashank
Shashank Bengali , Aoun Sahi
Aoun Sahi",,, (Copyright (c) 2016 Los Angeles Times)," 4267321691 , 109390782 , 7683 , ANGE , LATM2016120232338", News," Dec 2, 2016",0458-3035, English, English, A.4," Los Angeles, Calif.","Dec 2, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1845128106?accountid=14496, A.4," Prime ministers , Diplomatic & consular services , International relations , Political campaigns , Pakistan , India , United States--US"," SHARIF, MIAN NAWAZ , TRUMP, DONALD J , PAKISTAN , HEADS OF STATE , FOREIGN RELATIONS , PRESIDENTIAL ELECTIONS (2016) , REPUBLICAN PARTY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Trump+heaps+praise+on+Pakistan+leader+in+call%3B+He+gushes+about+the+country+as+a+%27fantastic+place+of+fantastic+people%2C%27+raising+eyebrows+in+India.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Bengali%2C+Shashank%3BAoun+Sahi&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's Breezy Phone Calls Leave Diplomats Aghast,"  Mr. Trump's conversation with Prime Minister Nawaz Sharif of Pakistan has generated the most angst, because, as Mr. Earnest put it, the relationship between Mr. Sharif's country and the United States is ""quite complicated,"" with disputes over issues ranging from counterterrorism to nuclear proliferation.",1845139503,Newspapers," Landler, Mark
Landler
Mark
Mark Landler , Landler, Mark
Landler
Mark
Mark Landler", NYTIAO,," Copyright New York Times Company Dec 2, 2016"," 4267326561 , 109389702 , 7818 , NYTIAO , NYT , 998141-20161202", News," Dec 2, 2016",0362-4331, English, English, A.17," New York, N.Y.","Dec 2, 2016",New York Times,2016,https://search.proquest.com/docview/1845139503?accountid=14496, A.17," Presidents , Politics , International relations-US , Diplomacy , Kazakhstan , Pakistan , United States--US , Abe, Shinzo , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump%27s+Breezy+Phone+Calls+Leave+Diplomats+Aghast%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Landler%2C+Mark&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
From Somalia to U.S.: Ohio State Attacker's Path to Violence,"  The Islamic State claimed responsibility for the attack, and social media posts have led investigators to believe Mr. Artan may have been inspired to act by that terror group or by Anwar al-Awlaki, the American Qaeda operative who was killed in a drone strike in Yemen in 2011.",1845139582,Newspapers," Smith, Mitch
Smith
Mitch
Mitch Smith , Goldman, Adam
Goldman
Adam
Adam Goldman , Smith, Mitch
Smith
Mitch
Mitch Smith , Goldman, Adam
Goldman
Adam
Adam Goldman", NYTIAO," Wal-Mart Stores Inc
452112
452910 , Islamic State of Iraq & the Levant--ISIS
813940 , Ohio State University
611310"," Copyright New York Times Company Dec 2, 2016"," 4267327001 , 109389702 , 7818 , NYTIAO , NYT , 983969-20161202", News," Dec 2, 2016",0362-4331, English, English, A.14," New York, N.Y.","Dec 2, 2016",New York Times,2016,https://search.proquest.com/docview/1845139582?accountid=14496, A.14," Community colleges , Investigations , Law enforcement , Social networks , College campuses , Stabbings , Ohio , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=From+Somalia+to+U.S.%3A+Ohio+State+Attacker%27s+Path+to+Violence%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Smith%2C+Mitch%3BGoldman%2C+Adam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Honoring a Holocaust Witness Whose Words Seared,"  Ms. Power explained how publishing houses eschewed the proposal for the book, which had been translated from Yiddish: ""When Elie went in search of an American publisher, he later recalled their rejection letters often noted that American readers 'seemed to prefer optimistic books.""' Representative Nancy Pelosi, Democrat of California, hailed Mr. Wiesel's ""moral candor.""",1845139654,Newspapers," Weiland, Noah
Weiland
Noah
Noah Weiland , Weiland, Noah
Weiland
Noah
Noah Weiland", NYTIAO," United Nations--UN
928120 , US Holocaust Memorial Museum
712110"," Copyright New York Times Company Dec 2, 2016"," 4267327501 , 109389702 , 7818 , NYTIAO , NYT , 992259-20161202", News," Dec 2, 2016",0362-4331, English, English, A.3," New York, N.Y.","Dec 2, 2016",New York Times,2016,https://search.proquest.com/docview/1845139654?accountid=14496, A.3," Museums , Nazi era , Holocaust , Memorials & monuments , Awards & honors , History , Jews , California , United States--US , Wiesel, Elie",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Honoring+a+Holocaust+Witness+Whose+Words+Seared%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Weiland%2C+Noah&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
