subjects_source,Freq,source,prop
Accounting,1,Los Angeles Times,7.332991127080736e-5
Accuracy,1,Los Angeles Times,7.332991127080736e-5
Achievement tests,1,Los Angeles Times,7.332991127080736e-5
Acquired immune deficiency syndrome--AIDS,1,Los Angeles Times,7.332991127080736e-5
Acquisitions & mergers,1,Los Angeles Times,7.332991127080736e-5
Acquittals & mistrials,1,Los Angeles Times,7.332991127080736e-5
Administrative law,1,Los Angeles Times,7.332991127080736e-5
Adult entertainment,1,Los Angeles Times,7.332991127080736e-5
Advanced Placement program,1,Los Angeles Times,7.332991127080736e-5
Advertising expenditures,1,Los Angeles Times,7.332991127080736e-5
Advocacy,1,Los Angeles Times,7.332991127080736e-5
Aerospace industry,1,Los Angeles Times,7.332991127080736e-5
Age discrimination,1,Los Angeles Times,7.332991127080736e-5
Age of Enlightenment,1,Los Angeles Times,7.332991127080736e-5
"Agran, Larry",1,Los Angeles Times,7.332991127080736e-5
Agricultural biotechnology,1,Los Angeles Times,7.332991127080736e-5
Agricultural commodities,1,Los Angeles Times,7.332991127080736e-5
Agricultural policy,1,Los Angeles Times,7.332991127080736e-5
Agricultural subsidies,1,Los Angeles Times,7.332991127080736e-5
"Aguilar, Antonio Sr",1,Los Angeles Times,7.332991127080736e-5
"Ahn, Robert Lee",1,Los Angeles Times,7.332991127080736e-5
Air travel,1,Los Angeles Times,7.332991127080736e-5
Airline industry,1,Los Angeles Times,7.332991127080736e-5
Alamance County North Carolina,1,Los Angeles Times,7.332991127080736e-5
"Alawadi, Shaima",1,Los Angeles Times,7.332991127080736e-5
Albuquerque New Mexico,1,Los Angeles Times,7.332991127080736e-5
Alcatraz Island,1,Los Angeles Times,7.332991127080736e-5
All star games,1,Los Angeles Times,7.332991127080736e-5
Alternative energy sources,1,Los Angeles Times,7.332991127080736e-5
"Altidore, Jozy",1,Los Angeles Times,7.332991127080736e-5
Alzheimers disease,1,Los Angeles Times,7.332991127080736e-5
Amazon Kindle,1,Los Angeles Times,7.332991127080736e-5
Amendments,1,Los Angeles Times,7.332991127080736e-5
Americans with Disabilities Act 1990-US,1,Los Angeles Times,7.332991127080736e-5
Amusement parks,1,Los Angeles Times,7.332991127080736e-5
Ancient languages,1,Los Angeles Times,7.332991127080736e-5
"Angelides, Phil",1,Los Angeles Times,7.332991127080736e-5
"Angle, Sharron",1,Los Angeles Times,7.332991127080736e-5
Animal care,1,Los Angeles Times,7.332991127080736e-5
Animal control,1,Los Angeles Times,7.332991127080736e-5
Animal populations,1,Los Angeles Times,7.332991127080736e-5
Animal shelters,1,Los Angeles Times,7.332991127080736e-5
"Ansari, Aziz",1,Los Angeles Times,7.332991127080736e-5
Antennas,1,Los Angeles Times,7.332991127080736e-5
Anti-Americanism,1,Los Angeles Times,7.332991127080736e-5
Anti-communism,1,Los Angeles Times,7.332991127080736e-5
Antiretroviral drugs,1,Los Angeles Times,7.332991127080736e-5
"Antonovich, Michael D",1,Los Angeles Times,7.332991127080736e-5
Apartments,1,Los Angeles Times,7.332991127080736e-5
Apathy,1,Los Angeles Times,7.332991127080736e-5
Apple iTunes,1,Los Angeles Times,7.332991127080736e-5
Applications,1,Los Angeles Times,7.332991127080736e-5
Appropriations,1,Los Angeles Times,7.332991127080736e-5
Aquatic life,1,Los Angeles Times,7.332991127080736e-5
Arab countries,1,Los Angeles Times,7.332991127080736e-5
Archaeology,1,Los Angeles Times,7.332991127080736e-5
Area planning & development -- Guadalupe Arizona,1,Los Angeles Times,7.332991127080736e-5
Area planning & development -- Monterey Park California,1,Los Angeles Times,7.332991127080736e-5
Area planning & development -- Orange County California,1,Los Angeles Times,7.332991127080736e-5
Area planning & development -- Riverside California,1,Los Angeles Times,7.332991127080736e-5
Ariel West Bank,1,Los Angeles Times,7.332991127080736e-5
Armenia,1,Los Angeles Times,7.332991127080736e-5
Arrest warrants,1,Los Angeles Times,7.332991127080736e-5
"Asad, Sheik Qazi",1,Los Angeles Times,7.332991127080736e-5
"Ashman, Stuart A",1,Los Angeles Times,7.332991127080736e-5
Asian history,1,Los Angeles Times,7.332991127080736e-5
"Assad, Bashar Al",1,Los Angeles Times,7.332991127080736e-5
At risk youth,1,Los Angeles Times,7.332991127080736e-5
Athens Greece,1,Los Angeles Times,7.332991127080736e-5
"Atkins, Toni",1,Los Angeles Times,7.332991127080736e-5
Atrocities,1,Los Angeles Times,7.332991127080736e-5
"Audiard, Jacques",1,Los Angeles Times,7.332991127080736e-5
Audio recordings,1,Los Angeles Times,7.332991127080736e-5
Auditors,1,Los Angeles Times,7.332991127080736e-5
Audits,1,Los Angeles Times,7.332991127080736e-5
Austin Texas,1,Los Angeles Times,7.332991127080736e-5
Automation,1,Los Angeles Times,7.332991127080736e-5
Automobile drivers,1,Los Angeles Times,7.332991127080736e-5
Automobile racing,1,Los Angeles Times,7.332991127080736e-5
Automobile safety,1,Los Angeles Times,7.332991127080736e-5
Autonomous vehicles,1,Los Angeles Times,7.332991127080736e-5
"Ayatollahi, Hamid Reza",1,Los Angeles Times,7.332991127080736e-5
Babies,1,Los Angeles Times,7.332991127080736e-5
"Baca, Lee D",1,Los Angeles Times,7.332991127080736e-5
Background checks,1,Los Angeles Times,7.332991127080736e-5
"Badal, Ramina",1,Los Angeles Times,7.332991127080736e-5
"Bahrani, Ramin",1,Los Angeles Times,7.332991127080736e-5
Bail,1,Los Angeles Times,7.332991127080736e-5
Baltimore Maryland,1,Los Angeles Times,7.332991127080736e-5
Ban Ki Moon,1,Los Angeles Times,7.332991127080736e-5
Bank accounts,1,Los Angeles Times,7.332991127080736e-5
Bank failures,1,Los Angeles Times,7.332991127080736e-5
Bank services,1,Los Angeles Times,7.332991127080736e-5
Banking,1,Los Angeles Times,7.332991127080736e-5
Banks,1,Los Angeles Times,7.332991127080736e-5
"Bannon, Stephen K",1,Los Angeles Times,7.332991127080736e-5
Baoji China,1,Los Angeles Times,7.332991127080736e-5
Baptist churches,1,Los Angeles Times,7.332991127080736e-5
Bargaining,1,Los Angeles Times,7.332991127080736e-5
Barnes & Noble Nook,1,Los Angeles Times,7.332991127080736e-5
"Barragan, Nanette",1,Los Angeles Times,7.332991127080736e-5
"Barrales, Ruben",1,Los Angeles Times,7.332991127080736e-5
Bars,1,Los Angeles Times,7.332991127080736e-5
Baseball,1,Los Angeles Times,7.332991127080736e-5
"Bashir, Omar Hassan Ahmed",1,Los Angeles Times,7.332991127080736e-5
Basques,1,Los Angeles Times,7.332991127080736e-5
"Basu, Anurag",1,Los Angeles Times,7.332991127080736e-5
Batteries,1,Los Angeles Times,7.332991127080736e-5
Battlefields,1,Los Angeles Times,7.332991127080736e-5
Beaches,1,Los Angeles Times,7.332991127080736e-5
Bears,1,Los Angeles Times,7.332991127080736e-5
Beauty salons,1,Los Angeles Times,7.332991127080736e-5
"Becerra, Xavier",1,Los Angeles Times,7.332991127080736e-5
Beirut Lebanon,1,Los Angeles Times,7.332991127080736e-5
Belarus,1,Los Angeles Times,7.332991127080736e-5
Belief & doubt,1,Los Angeles Times,7.332991127080736e-5
Belmont California,1,Los Angeles Times,7.332991127080736e-5
Benefit performances,1,Los Angeles Times,7.332991127080736e-5
Benghazi Libya,1,Los Angeles Times,7.332991127080736e-5
"Bentley, Robert",1,Los Angeles Times,7.332991127080736e-5
Bentonville Arkansas,1,Los Angeles Times,7.332991127080736e-5
"Beresford, Bruce",1,Los Angeles Times,7.332991127080736e-5
"Bergoglio, Jorge Mario",1,Los Angeles Times,7.332991127080736e-5
"Bernanke, Ben",1,Los Angeles Times,7.332991127080736e-5
"Bettel, Xavier",1,Los Angeles Times,7.332991127080736e-5
Beverly Hills California,1,Los Angeles Times,7.332991127080736e-5
Bhutan,1,Los Angeles Times,7.332991127080736e-5
"Bhutto, Benazir",1,Los Angeles Times,7.332991127080736e-5
"Biden, Joseph R Jr",1,Los Angeles Times,7.332991127080736e-5
Bids,1,Los Angeles Times,7.332991127080736e-5
"Bieber, Justin",1,Los Angeles Times,7.332991127080736e-5
Big Sur California,1,Los Angeles Times,7.332991127080736e-5
Biological & chemical weapons,1,Los Angeles Times,7.332991127080736e-5
Bird watching,1,Los Angeles Times,7.332991127080736e-5
Birth defects,1,Los Angeles Times,7.332991127080736e-5
Birth weight,1,Los Angeles Times,7.332991127080736e-5
Bisbee Arizona,1,Los Angeles Times,7.332991127080736e-5
Black history,1,Los Angeles Times,7.332991127080736e-5
Blood & organ donations,1,Los Angeles Times,7.332991127080736e-5
Blood pressure,1,Los Angeles Times,7.332991127080736e-5
"Bloomberg, Michael",1,Los Angeles Times,7.332991127080736e-5
Blues music,1,Los Angeles Times,7.332991127080736e-5
Boats,1,Los Angeles Times,7.332991127080736e-5
"Bohm, Gabriela",1,Los Angeles Times,7.332991127080736e-5
Bolivia,1,Los Angeles Times,7.332991127080736e-5
Bond ratings,1,Los Angeles Times,7.332991127080736e-5
Bone marrow,1,Los Angeles Times,7.332991127080736e-5
"Bono Mack, Mary",1,Los Angeles Times,7.332991127080736e-5
Book reviews,1,Los Angeles Times,7.332991127080736e-5
Book value,1,Los Angeles Times,7.332991127080736e-5
Books -- Black Los Angeles: American Dreams and Racial Realities,1,Los Angeles Times,7.332991127080736e-5
Books -- I Live Here,1,Los Angeles Times,7.332991127080736e-5
"Books -- Tin Horse, The",1,Los Angeles Times,7.332991127080736e-5
"Booth, John Wilkes",1,Los Angeles Times,7.332991127080736e-5
"Botstein, Leon",1,Los Angeles Times,7.332991127080736e-5
Bottled water,1,Los Angeles Times,7.332991127080736e-5
"Bourdain, Anthony",1,Los Angeles Times,7.332991127080736e-5
Bowling,1,Los Angeles Times,7.332991127080736e-5
"Brady, Tom",1,Los Angeles Times,7.332991127080736e-5
Brain,1,Los Angeles Times,7.332991127080736e-5
Brain research,1,Los Angeles Times,7.332991127080736e-5
Branch banking,1,Los Angeles Times,7.332991127080736e-5
Brand loyalty,1,Los Angeles Times,7.332991127080736e-5
Breast cancer,1,Los Angeles Times,7.332991127080736e-5
"Bren, Donald",1,Los Angeles Times,7.332991127080736e-5
"Brewer, Jan",1,Los Angeles Times,7.332991127080736e-5
Bribery,1,Los Angeles Times,7.332991127080736e-5
Bridges,1,Los Angeles Times,7.332991127080736e-5
"Brown, Edmund G",1,Los Angeles Times,7.332991127080736e-5
"Bryant, Phil",1,Los Angeles Times,7.332991127080736e-5
Buddhism,1,Los Angeles Times,7.332991127080736e-5
Building construction,1,Los Angeles Times,7.332991127080736e-5
Bulgaria,1,Los Angeles Times,7.332991127080736e-5
"Bundy, Cliven",1,Los Angeles Times,7.332991127080736e-5
Burundi,1,Los Angeles Times,7.332991127080736e-5
Buses,1,Los Angeles Times,7.332991127080736e-5
Business growth,1,Los Angeles Times,7.332991127080736e-5
Business schools,1,Los Angeles Times,7.332991127080736e-5
"Bustamante, Jorge",1,Los Angeles Times,7.332991127080736e-5
Butterflies & moths,1,Los Angeles Times,7.332991127080736e-5
"Cabello, Camila",1,Los Angeles Times,7.332991127080736e-5
Cable TV,1,Los Angeles Times,7.332991127080736e-5
"Cabrera, Adriana",1,Los Angeles Times,7.332991127080736e-5
"Cabrera, Alejandrina",1,Los Angeles Times,7.332991127080736e-5
"Caesar, Sid",1,Los Angeles Times,7.332991127080736e-5
"Caire, Eddie",1,Los Angeles Times,7.332991127080736e-5
Calculus,1,Los Angeles Times,7.332991127080736e-5
"Calderon, Felipe",1,Los Angeles Times,7.332991127080736e-5
Calendars,1,Los Angeles Times,7.332991127080736e-5
Cameras,1,Los Angeles Times,7.332991127080736e-5
Campaigns,1,Los Angeles Times,7.332991127080736e-5
Candles,1,Los Angeles Times,7.332991127080736e-5
"Canseco, Francisco (Quico)",1,Los Angeles Times,7.332991127080736e-5
"Cantil-Sakauye, Tani",1,Los Angeles Times,7.332991127080736e-5
Cape Blanco,1,Los Angeles Times,7.332991127080736e-5
Capitalism,1,Los Angeles Times,7.332991127080736e-5
Carbon offsets,1,Los Angeles Times,7.332991127080736e-5
"Cardenas, Tony",1,Los Angeles Times,7.332991127080736e-5
Cardiovascular disease,1,Los Angeles Times,7.332991127080736e-5
"Cardozo, Benjamin N",1,Los Angeles Times,7.332991127080736e-5
Career changes,1,Los Angeles Times,7.332991127080736e-5
Careers,1,Los Angeles Times,7.332991127080736e-5
Caregivers,1,Los Angeles Times,7.332991127080736e-5
Carlsbad California,1,Los Angeles Times,7.332991127080736e-5
"Carrillo, Bobby",1,Los Angeles Times,7.332991127080736e-5
Carson California,1,Los Angeles Times,7.332991127080736e-5
"Carter, Buddy",1,Los Angeles Times,7.332991127080736e-5
Casinos,1,Los Angeles Times,7.332991127080736e-5
Catastrophes,1,Los Angeles Times,7.332991127080736e-5
Catholic schools,1,Los Angeles Times,7.332991127080736e-5
Cattle,1,Los Angeles Times,7.332991127080736e-5
Caucasus,1,Los Angeles Times,7.332991127080736e-5
Celebrities,1,Los Angeles Times,7.332991127080736e-5
Cellular telephones,1,Los Angeles Times,7.332991127080736e-5
Censuses,1,Los Angeles Times,7.332991127080736e-5
Central African Republic,1,Los Angeles Times,7.332991127080736e-5
Centuries,1,Los Angeles Times,7.332991127080736e-5
Century in review,1,Los Angeles Times,7.332991127080736e-5
Certificates of deposit,1,Los Angeles Times,7.332991127080736e-5
"Cervantes Saavedra, Miguel de (1547-1616)",1,Los Angeles Times,7.332991127080736e-5
Cervical cancer,1,Los Angeles Times,7.332991127080736e-5
"Chacon, Hector",1,Los Angeles Times,7.332991127080736e-5
Chambers of commerce,1,Los Angeles Times,7.332991127080736e-5
"Chan, David",1,Los Angeles Times,7.332991127080736e-5
"Chandler, Raymond",1,Los Angeles Times,7.332991127080736e-5
Chapel Hill North Carolina,1,Los Angeles Times,7.332991127080736e-5
Charters,1,Los Angeles Times,7.332991127080736e-5
"Chavez, Cesar",1,Los Angeles Times,7.332991127080736e-5
Cheating,1,Los Angeles Times,7.332991127080736e-5
Check cashing services,1,Los Angeles Times,7.332991127080736e-5
Checking accounts,1,Los Angeles Times,7.332991127080736e-5
Chefs,1,Los Angeles Times,7.332991127080736e-5
Chemotherapy,1,Los Angeles Times,7.332991127080736e-5
Child custody,1,Los Angeles Times,7.332991127080736e-5
Child welfare,1,Los Angeles Times,7.332991127080736e-5
Childbirth & labor,1,Los Angeles Times,7.332991127080736e-5
Childrens health insurance programs,1,Los Angeles Times,7.332991127080736e-5
Childrens television,1,Los Angeles Times,7.332991127080736e-5
Chinatown-Los Angeles CA,1,Los Angeles Times,7.332991127080736e-5
Chinese culture,1,Los Angeles Times,7.332991127080736e-5
Chios,1,Los Angeles Times,7.332991127080736e-5
"Choi, K J",1,Los Angeles Times,7.332991127080736e-5
Chronic illnesses,1,Los Angeles Times,7.332991127080736e-5
Chula Vista California,1,Los Angeles Times,7.332991127080736e-5
"Chung, Jason",1,Los Angeles Times,7.332991127080736e-5
Circumcision,1,Los Angeles Times,7.332991127080736e-5
Citizen participation,1,Los Angeles Times,7.332991127080736e-5
Citizens,1,Los Angeles Times,7.332991127080736e-5
Citizenship education,1,Los Angeles Times,7.332991127080736e-5
Citrus fruits,1,Los Angeles Times,7.332991127080736e-5
Ciudad Juarez Mexico,1,Los Angeles Times,7.332991127080736e-5
Civil engineering,1,Los Angeles Times,7.332991127080736e-5
Civil law,1,Los Angeles Times,7.332991127080736e-5
Civil rights movement,1,Los Angeles Times,7.332991127080736e-5
Civilization,1,Los Angeles Times,7.332991127080736e-5
Classical music,1,Los Angeles Times,7.332991127080736e-5
Classrooms,1,Los Angeles Times,7.332991127080736e-5
Clinical trials,1,Los Angeles Times,7.332991127080736e-5
Clothing industry,1,Los Angeles Times,7.332991127080736e-5
Clubs,1,Los Angeles Times,7.332991127080736e-5
Coaches & managers,1,Los Angeles Times,7.332991127080736e-5
Coalition governments,1,Los Angeles Times,7.332991127080736e-5
Cocaine,1,Los Angeles Times,7.332991127080736e-5
"Coffman, Mike",1,Los Angeles Times,7.332991127080736e-5
Collectors,1,Los Angeles Times,7.332991127080736e-5
College basketball,1,Los Angeles Times,7.332991127080736e-5
College sports,1,Los Angeles Times,7.332991127080736e-5
Colonies & territories,1,Los Angeles Times,7.332991127080736e-5
Color,1,Los Angeles Times,7.332991127080736e-5
Colorectal cancer,1,Los Angeles Times,7.332991127080736e-5
Comedians,1,Los Angeles Times,7.332991127080736e-5
Commercial fishing,1,Los Angeles Times,7.332991127080736e-5
Commercial real estate loans,1,Los Angeles Times,7.332991127080736e-5
Community banks,1,Los Angeles Times,7.332991127080736e-5
Community health care,1,Los Angeles Times,7.332991127080736e-5
Compliance,1,Los Angeles Times,7.332991127080736e-5
Computer industry,1,Los Angeles Times,7.332991127080736e-5
Computer science,1,Los Angeles Times,7.332991127080736e-5
Computer security,1,Los Angeles Times,7.332991127080736e-5
Concerts,1,Los Angeles Times,7.332991127080736e-5
Congo-Democratic Republic of Congo,1,Los Angeles Times,7.332991127080736e-5
Congregational churches,1,Los Angeles Times,7.332991127080736e-5
Congressional elections -- Alaska,1,Los Angeles Times,7.332991127080736e-5
Congressional elections -- Massachusetts,1,Los Angeles Times,7.332991127080736e-5
Congressional elections -- Texas,1,Los Angeles Times,7.332991127080736e-5
Congressional elections -- Utah,1,Los Angeles Times,7.332991127080736e-5
Conservation,1,Los Angeles Times,7.332991127080736e-5
Conservatorship,1,Los Angeles Times,7.332991127080736e-5
Consolidation,1,Los Angeles Times,7.332991127080736e-5
Constituents,1,Los Angeles Times,7.332991127080736e-5
Constitutions,1,Los Angeles Times,7.332991127080736e-5
Construction contracts,1,Los Angeles Times,7.332991127080736e-5
Consumer organizations,1,Los Angeles Times,7.332991127080736e-5
Consumers,1,Los Angeles Times,7.332991127080736e-5
Contract negotiations,1,Los Angeles Times,7.332991127080736e-5
Contractors,1,Los Angeles Times,7.332991127080736e-5
Contracts,1,Los Angeles Times,7.332991127080736e-5
Conventions,1,Los Angeles Times,7.332991127080736e-5
Cooking,1,Los Angeles Times,7.332991127080736e-5
"Corker, Bob",1,Los Angeles Times,7.332991127080736e-5
"Cornyn, John",1,Los Angeles Times,7.332991127080736e-5
Corporate governance,1,Los Angeles Times,7.332991127080736e-5
Corporate presidents,1,Los Angeles Times,7.332991127080736e-5
Corporate profits,1,Los Angeles Times,7.332991127080736e-5
Corporate responsibility,1,Los Angeles Times,7.332991127080736e-5
Correctional treatment programs,1,Los Angeles Times,7.332991127080736e-5
Corruption in government -- San Francisco California,1,Los Angeles Times,7.332991127080736e-5
